company_id,year,opm,net_profit_margin,roe,debt_to_equity,operating_cashflow_ratio
ADANIPORTS,Mar 2015,63.42652795838751,37.77633289986996,21.58848118903855,1.651277287505806,0.4969115734720416
ADANIPORTS,Mar 2016,64.38317625545083,40.17442678295119,21.147723065531284,1.6543502406516104,0.3349275566183711
ADANIPORTS,Mar 2017,64.20191965872733,46.23770588932338,22.264064817984707,1.2674883030925481,0.4814551487143026
ADANIPORTS,Mar 2018,63.20763048662016,32.588536606906295,17.652968473424867,1.0701813136870306,0.4952751037710854
ADANIPORTS,Mar 2019,60.37528604118994,37.02517162471396,16.596914492040046,1.1370425077958313,0.5518535469107552
ADANIPORTS,Mar 2021,69.22709163346613,40.23107569721115,16.586183108307875,1.1778522387569397,0.6020717131474104
ADANIPORTS,Mar 2024,58.36172363445772,30.339560480700833,15.3548827162833,0.9373223691689719,0.5622402755419116
ADANIPOWER,Mar 2022,35.6573201977554,17.725812854101257,26.613209080565635,2.662675407704394,0.36927573887625853
ADANIPOWER,Mar 2023,26.038738297268715,27.666159440848016,35.90507430713616,1.4175257731958764,0.21744512934258375
ADANIPOWER,Mar 2024,36.20186292228556,41.36759945184802,48.27674122146251,0.8023177656738903,0.2814244007070366
APOLLOHOSP,Mar 2022,14.928732183045762,7.556434563186251,19.704783923172684,0.723457229237062,0.11566527995635273
ASIANPAINT,Mar 2013,16.536557501904035,11.043412033511043,34.2789598108747,0.0741725768321513,0.113004569687738
ASIANPAINT,Mar 2013,16.536557501904035,11.043412033511043,34.2789598108747,0.0741725768321513,0.113004569687738
ASIANPAINT,Mar 2014,16.399345335515548,10.335515548281506,31.27011636543699,0.06164892300074276,0.11472995090016366
ASIANPAINT,Mar 2014,16.399345335515548,10.335515548281506,31.27011636543699,0.06164892300074276,0.11472995090016366
ASIANPAINT,Mar 2015,16.47447668013221,10.481087036356959,30.09278785322649,0.08814846056516237,0.08725670216672787
ASIANPAINT,Mar 2015,16.47447668013221,10.481087036356959,30.09278785322649,0.08814846056516237,0.08725670216672787
ASIANPAINT,Mar 2016,19.09466750753276,12.634013033424427,27.632183908045977,0.04950191570881226,0.15717188704365495
ASIANPAINT,Mar 2016,19.09466750753276,12.634013033424427,27.632183908045977,0.04950191570881226,0.15717188704365495
ASIANPAINT,Mar 2017,19.87783826849024,13.384676669764971,26.512361914781696,0.07364544976328248,0.10138095870402337
ASIANPAINT,Mar 2017,19.87783826849024,13.384676669764971,26.512361914781696,0.07364544976328248,0.10138095870402337
ASIANPAINT,Mar 2018,19.043090638930163,12.469539375928678,24.94649227110583,0.0633769322235434,0.12558692421991086
ASIANPAINT,Mar 2018,19.043090638930163,12.469539375928678,24.94649227110583,0.0633769322235434,0.12558692421991086
ASIANPAINT,Mar 2019,19.56860706860707,11.476091476091476,23.3132720937599,0.13937282229965156,0.12837837837837837
ASIANPAINT,Mar 2019,19.56860706860707,11.476091476091476,23.3132720937599,0.13937282229965156,0.12837837837837837
